cod_vh;cod_viv;cod_hog;cod_utam_hg;zat_hg;cod_upl_hg;nom_mun_hg;estrato_hg;tipo_vehículo;cantidad;tipo_combustible;mun_matricula;tipo_placa;exento_pyp;modelo;propiedad_vh;key_hg;fexp_vh;
6955;18711;13515;UTAM540;1702;430;Madrid;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2014;Este hogar;uuid:97ad918a-960c-40ea-b41d-9b6823f7ef9d; 182,1 ;
6956;18703;14210;UTAM540;1702;430;Madrid;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2023;Este hogar;uuid:9f94363c-8843-4f94-b7df-aabbebb067af; 179,2 ;
6957;18705;2178;UTAM540;1702;430;Madrid;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2023;Este hogar;uuid:1893b3c9-efde-4051-b883-8dc85f52c918; 197,0 ;
6958;7705;19902;UTAM086;556;21;Bogotá D.C.;2;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2018;Este hogar;uuid:df368b24-d232-4272-a68e-2c57748beeea; 403,6 ;
6959;15428;7166;UTAM018;50;2;Bogotá D.C.;5;Automóvil;1;Sólo Gasolina;11001;Privada;No;2020;Este hogar;uuid:504a1663-1ddc-4131-92e7-af30936c1a13; 201,8 ;
6960;7701;10642;UTAM086;556;21;Bogotá D.C.;2;Automóvil;1;Sólo Gasolina;11001;Pública;Sí, vehículo de servicio especial;2022;Este hogar;uuid:77e5262f-b5de-4c8b-ad63-bf4d8d15e495; 356,3 ;
6961;15002;3058;UTAM010;25;3;Bogotá D.C.;4;Automóvil;1;Sólo Gasolina;11001;Privada;No;2021;Este hogar;uuid:229924ce-8e8a-4427-a878-22cfb66c296f; 82,6 ;
6962;21008;13572;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;1993;Este hogar;uuid:9838040f-ecae-4c2a-a6a4-976904349c75; 17,3 ;
6963;21008;13572;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2007;Este hogar;uuid:9838040f-ecae-4c2a-a6a4-976904349c75; 17,3 ;
6964;21008;13572;UTAM690;908;785;Tabio;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2011;Este hogar;uuid:9838040f-ecae-4c2a-a6a4-976904349c75; 17,3 ;
6965;16116;21597;UPR0001;1043;1;Bogotá D.C.;6;Campero/Camioneta;1;GNV y gasolina;11001;Privada;No;NS/NR;Este hogar;uuid:f30bb519-e252-457b-8bb5-2a3e330192cd; 6,8 ;
6966;12963;5118;UTAM098;232;13;Bogotá D.C.;3;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2019;Este hogar;uuid:38f74189-623e-4791-a047-1ff6bde67a41; 136,8 ;
6967;12963;5118;UTAM098;232;13;Bogotá D.C.;3;Automóvil;1;Sólo Gasolina;11001;Privada;No;2015;Este hogar;uuid:38f74189-623e-4791-a047-1ff6bde67a41; 136,8 ;
6968;14507;6496;UTAM012;54;3;Bogotá D.C.;4;Automóvil;1;Sólo Gasolina;11001;Privada;No;2016;Este hogar;uuid:48ab3336-9d99-41d7-b022-f58f5968feac; 210,4 ;
6969;20555;21671;UTAM620;913;758;Sopó;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2010;Este hogar;uuid:f3b1336d-82de-4587-8e47-904526db6874; 23,1 ;
6970;13843;10073;UTAM088;245;17;Bogotá D.C.;5;Automóvil;1;Sólo Gasolina;5628;Privada;No;2020;Este hogar;uuid:7166a7bd-84bc-4c65-aa8c-a880df834361; 57,6 ;
6971;21010;5404;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;25126;Privada;No;2010;Este hogar;uuid:3c3b18e0-1528-49ec-a2ff-597ea5e8a47f; 17,3 ;
6972;21010;5404;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;25126;Privada;No;2015;Este hogar;uuid:3c3b18e0-1528-49ec-a2ff-597ea5e8a47f; 17,3 ;
6973;14512;22272;UTAM012;54;3;Bogotá D.C.;4;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2018;Este hogar;uuid:fa78fc9a-1163-470a-8428-fbcda69da136; 272,3 ;
6974;16999;6585;UTAM600;1919;126;Cajicá;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2015;Este hogar;uuid:49b33e74-ec85-4bb4-8c09-1b5c9fca5b91; 126,8 ;
6975;12964;4873;UTAM098;232;13;Bogotá D.C.;3;Automóvil;1;Sólo Gasolina;11001;Privada;No;2017;Este hogar;uuid:36631c5d-1859-413a-88e2-614a24e78e6c; 128,3 ;
6976;15173;17398;UTAM009;14;3;Bogotá D.C.;1;Automóvil;1;Sólo Gasolina;11001;Privada;Sí, vehículo registrado en pico y placa solidario;2022;Este hogar;uuid:c321df29-2f7a-45e2-b38b-b0d2d3bce784; 189,3 ;
6977;15173;17398;UTAM009;14;3;Bogotá D.C.;1;Campero/Camioneta;1;Sólo Gasolina;11001;Privada;Sí, vehículo registrado en pico y placa solidario;2018;Este hogar;uuid:c321df29-2f7a-45e2-b38b-b0d2d3bce784; 189,3 ;
6978;9114;11265;UTAM025;134;4;Bogotá D.C.;5;Automóvil;1;Sólo Gasolina;11001;Privada;No;2015;Este hogar;uuid:7ea76d0d-7582-43e7-8c75-849dfc01b5e9; 112,4 ;
6979;9109;2191;UTAM025;134;4;Bogotá D.C.;5;Automóvil;1;Sólo Gasolina;11001;Privada;No;1995;Este hogar;uuid:18c3fa2a-de9d-40ff-9e33-6a227171fb57; 98,5 ;
6980;9109;2191;UTAM025;134;4;Bogotá D.C.;5;Automóvil;1;Sólo Gasolina;11001;Privada;No;2013;Este hogar;uuid:18c3fa2a-de9d-40ff-9e33-6a227171fb57; 98,5 ;
6981;13840;339;UTAM088;245;17;Bogotá D.C.;5;Automóvil;1;Sólo Gasolina;11001;Privada;No;2007;Este hogar;uuid:03c4e7ec-e7fd-4a1e-acda-727b289a0b2b; 65,8 ;
6982;21178;19861;UTAM680;905;799;Tenjo;No aplica;Automóvil;1;Sólo Gasolina;25473;Privada;No;2023;Este hogar;uuid:ded64fcc-d677-4ff9-8bf1-34230e7401b2; 24,9 ;
6983;21014;17080;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2012;Este hogar;uuid:bfb11b4e-d112-4be9-8dc5-debff1bebb6d; 17,6 ;
6984;21177;4047;UTAM680;905;799;Tenjo;No aplica;Campero/Camioneta;1;Diésel;11001;Privada;No;2009;Este hogar;uuid:2d7f7234-8c34-415c-95f9-5b940309a25d; 24,6 ;
6985;12962;19173;UTAM098;232;13;Bogotá D.C.;3;Automóvil;1;Sólo Gasolina;11001;Privada;No;2011;Este hogar;uuid:d7787047-0b8b-4526-a0a8-9e13cb234fc5; 136,0 ;
6986;14997;17865;UTAM010;25;3;Bogotá D.C.;4;Automóvil;1;Sólo Gasolina;11001;Privada;No;1998;Este hogar;uuid:c8b193d7-287f-4798-b923-833c27b56b03; 100,8 ;
6987;15005;1738;UTAM010;25;3;Bogotá D.C.;4;Automóvil;1;Sólo Gasolina;11001;Privada;No;2012;Este hogar;uuid:133dfb7a-08b8-4de3-834d-d57c8f6c6979; 79,6 ;
6988;15005;1738;UTAM010;25;3;Bogotá D.C.;4;Automóvil;1;Sólo Gasolina;11001;Privada;No;2014;Este hogar;uuid:133dfb7a-08b8-4de3-834d-d57c8f6c6979; 79,6 ;
6989;15004;7983;UTAM010;25;3;Bogotá D.C.;4;Automóvil;1;Sólo Gasolina;11001;Privada;No;2004;Este hogar;uuid:59b493fd-2b63-497f-ace5-32857bb4cff7; 82,5 ;
6990;13839;15068;UTAM088;245;17;Bogotá D.C.;5;Automóvil;1;Sólo Gasolina;11001;Privada;No;1993;Este hogar;uuid:a975953b-b995-4cff-8abe-e73c41973225; 56,2 ;
6991;10078;843;UTAM116;198;9;Bogotá D.C.;3;Automóvil;1;Sólo Gasolina;11001;Privada;No;2013;Este hogar;uuid:095920e6-463f-470b-87d8-d4a81b4d2373; 30,6 ;
6992;10078;843;UTAM116;198;9;Bogotá D.C.;3;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2019;Este hogar;uuid:095920e6-463f-470b-87d8-d4a81b4d2373; 30,6 ;
6993;18322;21685;UTAM700;911;295;Gachancipá;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2023;Este hogar;uuid:f3e7ce0e-b36d-4612-ac90-1d0c4814de1e; 36,1 ;
6994;21165;14232;UTAM680;905;799;Tenjo;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;NS/NR;Este hogar;uuid:9fc3c814-d541-40d7-a7e0-5e8b0e06e1a2; 21,3 ;
6995;21165;14232;UTAM680;905;799;Tenjo;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);NS/NR;Este hogar;uuid:9fc3c814-d541-40d7-a7e0-5e8b0e06e1a2; 21,3 ;
6996;20732;4954;UTAM620;913;758;Sopó;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2018;Este hogar;uuid:373f178a-eb95-4e67-b70b-ecb0749d74d6; 29,1 ;
6997;20732;1301;UTAM620;913;758;Sopó;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2014;Este hogar;uuid:0e280dec-d3b9-4a68-b3fb-0f8d142d4a5a; 24,8 ;
6998;12950;22725;UTAM098;168;13;Bogotá D.C.;4;Automóvil;1;Sólo Gasolina;11001;Privada;No;2012;Este hogar;uuid:ff9c589f-5cdc-4bf8-8553-9e3ebc5f7404; 131,7 ;
6999;9110;2351;UTAM025;134;4;Bogotá D.C.;5;Campero/Camioneta;1;Híbrido (eléctrico- gasolina / diesel);25126;Privada;Sí, vehículo híbrido;2024;Este hogar;uuid:1aa01a33-56e4-4a95-8a87-81df866449f3; 97,9 ;
7000;21183;18009;UTAM680;905;799;Tenjo;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;NS/NR;Este hogar;uuid:ca48206b-8852-4112-98e8-30599dcab4b7; 19,7 ;
7001;18323;9465;UTAM700;911;295;Gachancipá;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2023;Este hogar;uuid:6a48b0ef-9ca5-46bc-8bc8-cf2401a301bf; 39,9 ;
7002;12951;16860;UTAM098;168;13;Bogotá D.C.;4;Automóvil;1;Sólo Gasolina;11001;Privada;No;2019;Este hogar;uuid:bcf698e6-ecca-4dbf-adce-a431f4e2b6a2; 211,5 ;
7003;12951;16860;UTAM098;168;13;Bogotá D.C.;4;Automóvil;1;Sólo Gasolina;25473;Privada;No;2020;Empresa donde trabaja;uuid:bcf698e6-ecca-4dbf-adce-a431f4e2b6a2; 211,5 ;
7004;21079;4273;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;25175;Privada;No;2022;Este hogar;uuid:2ff3521e-1647-4680-80ee-7b583918035a; 21,4 ;
7005;21079;4273;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;25175;Privada;No;2021;Este hogar;uuid:2ff3521e-1647-4680-80ee-7b583918035a; 21,4 ;
7006;21069;873;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2012;Este hogar;uuid:09b046d2-f6d5-46ba-9a57-495eec34a7b0; 17,5 ;
7007;9111;1098;UTAM025;134;4;Bogotá D.C.;5;Automóvil;1;Sólo Gasolina;11001;Privada;No;2017;Este hogar;uuid:0c1caa09-a611-466d-89b9-b23c67831e6e; 96,7 ;
7008;9111;1098;UTAM025;134;4;Bogotá D.C.;5;Automóvil;1;Sólo Gasolina;11001;Privada;Sí, vehículo registrado en pico y placa solidario;2020;Este hogar;uuid:0c1caa09-a611-466d-89b9-b23c67831e6e; 96,7 ;
7009;9111;1098;UTAM025;134;4;Bogotá D.C.;5;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2023;Este hogar;uuid:0c1caa09-a611-466d-89b9-b23c67831e6e; 96,7 ;
7010;13424;926;UTAM099;276;17;Bogotá D.C.;4;Automóvil;1;Sólo Gasolina;11001;Pública;NS/NR;2008;Este hogar;uuid:0a529ae5-3df0-465f-9233-fe091e43e37a; 81,2 ;
7011;13424;926;UTAM099;276;17;Bogotá D.C.;4;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2018;Este hogar;uuid:0a529ae5-3df0-465f-9233-fe091e43e37a; 81,2 ;
7012;21074;20130;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;1996;Este hogar;uuid:e1cae39f-6951-4e12-9863-76bccb02a135; 17,2 ;
7013;21067;3088;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2010;Este hogar;uuid:22f06a18-ea48-4a00-bf03-2053134b11ca; 18,2 ;
7014;6053;857;UTAM044;951;24;Bogotá D.C.;3;Automóvil;1;Sólo Gasolina;25307;Privada;No;1995;Este hogar;uuid:097e770c-f67f-4ea7-8f58-a2ae3b69b3a3; 153,6 ;
7015;6053;857;UTAM044;951;24;Bogotá D.C.;3;Automóvil;1;Sólo Gasolina;11001;Privada;No;2017;Este hogar;uuid:097e770c-f67f-4ea7-8f58-a2ae3b69b3a3; 153,6 ;
7016;6053;857;UTAM044;951;24;Bogotá D.C.;3;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2015;Este hogar;uuid:097e770c-f67f-4ea7-8f58-a2ae3b69b3a3; 153,6 ;
7017;6050;100;UTAM044;951;24;Bogotá D.C.;3;Automóvil;1;Sólo Gasolina;11001;Privada;No;NS/NR;Este hogar;uuid:011ea4bc-f067-466b-b8b4-97b644f507e8; 155,2 ;
7018;9113;11246;UTAM025;134;4;Bogotá D.C.;5;Campero/Camioneta;1;Diésel;11001;Privada;No;2017;Este hogar;uuid:7e717440-8029-4d2f-9449-4f052222821d; 86,1 ;
7019;9113;11246;UTAM025;134;4;Bogotá D.C.;5;Automóvil;1;Híbrido (eléctrico- gasolina / diesel);11001;Privada;Sí, vehículo híbrido;2023;Este hogar;uuid:7e717440-8029-4d2f-9449-4f052222821d; 86,1 ;
7020;15426;21152;UTAM018;50;2;Bogotá D.C.;5;Automóvil;1;Sólo Gasolina;11001;Privada;No;2018;Este hogar;uuid:edc355d1-0d04-4e74-bc19-7f6655492cc2; 175,3 ;
7021;9112;2991;UTAM025;134;4;Bogotá D.C.;5;Automóvil;1;Sólo Gasolina;11001;Privada;No;2016;Este hogar;uuid:21ee054e-6724-4f4f-9bdb-46b328b22d6a; 85,8 ;
7022;21068;15160;UTAM690;908;785;Tabio;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2017;Este hogar;uuid:aa70d4bb-b30c-4a4c-aed6-e68a5db8ab65; 17,6 ;
7023;20734;13824;UTAM620;913;758;Sopó;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2012;Este hogar;uuid:9b3a501a-5325-4bad-8818-7603f82461b7; 28,2 ;
7024;20734;13824;UTAM620;913;758;Sopó;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2022;Este hogar;uuid:9b3a501a-5325-4bad-8818-7603f82461b7; 28,2 ;
7025;13442;532;UTAM099;275;17;Bogotá D.C.;3;Automóvil;1;Sólo Gasolina;11001;Pública;No;2022;Este hogar;uuid:05f601e6-09e1-44cf-8b86-6d3c0934ca75; 72,5 ;
7026;21072;2401;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2020;Este hogar;uuid:1b21766b-d6cd-4250-a191-091aee796a48; 17,0 ;
7027;21075;21573;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2011;Este hogar;uuid:f2916c43-26ff-46cf-9f41-82d5c265e55e; 17,4 ;
7028;21122;11245;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;25175;Privada;No;2008;Este hogar;uuid:7e6c2910-fdac-4f46-9510-e199ece8b13d; 17,3 ;
7029;17331;1492;UTAM590;934;175;Chía;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2012;Este hogar;uuid:1057277f-a5fc-40b1-a173-5d320cc3c30d; 244,3 ;
7030;17332;17944;UTAM590;934;175;Chía;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2008;Este hogar;uuid:c9b097ff-085b-455a-be3b-af0f1dc3683c; 206,7 ;
7031;17328;4366;UTAM590;934;175;Chía;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);NS/NR;Este hogar;uuid:30fc1496-5fdf-4dcb-9b75-11911b432d9d; 245,9 ;
7032;21071;290;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2019;Este hogar;uuid:0338d0eb-ef23-4cb2-adac-d5c22b1fbc32; 17,3 ;
7033;21071;290;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2020;Este hogar;uuid:0338d0eb-ef23-4cb2-adac-d5c22b1fbc32; 17,3 ;
7034;21073;4629;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2019;Este hogar;uuid:33bf2a55-fc48-4e4c-a533-b918bc02ff9e; 17,7 ;
7035;8419;14796;UTAM107;336;18;Bogotá D.C.;3;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2016;Este hogar;uuid:a65dc4c9-eeb9-495a-b611-98a31e41e18d; 43,6 ;
7036;14999;17795;UTAM010;25;3;Bogotá D.C.;4;Automóvil;1;Sólo Gasolina;11001;Privada;No;2019;Este hogar;uuid:c7d3ba62-ba1c-4e15-a0b1-9db14d09adbe; 103,2 ;
7037;8424;6620;UTAM107;336;18;Bogotá D.C.;3;Automóvil;1;Sólo Gasolina;5001;Privada;No;2016;Este hogar;uuid:4a25ae70-74d3-4227-b3fb-350d8cbe08bb; 62,0 ;
7038;13588;17953;UTAM097;259;17;Bogotá D.C.;6;Automóvil;1;Sólo Gasolina;11001;Privada;No;2015;Este hogar;uuid:c9d01aab-dc8a-425b-8d48-7572ae117bf8; 138,7 ;
7039;13594;8528;UTAM097;259;17;Bogotá D.C.;6;Automóvil;1;Sólo Gasolina;11001;Privada;No;2020;Este hogar;uuid:5fec8304-a5a2-4a0c-94bd-f6c3dda8428e; 242,5 ;
7040;13594;8528;UTAM097;259;17;Bogotá D.C.;6;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2015;Este hogar;uuid:5fec8304-a5a2-4a0c-94bd-f6c3dda8428e; 242,5 ;
7041;15421;16837;UTAM018;50;2;Bogotá D.C.;5;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2019;Este hogar;uuid:bcafdc82-6dd3-4bdd-a540-74e323babf76; 209,0 ;
7042;21078;7999;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2020;Este hogar;uuid:59fa6c29-385c-4f60-b165-3bc014c00e6b; 20,9 ;
7043;17007;10296;UTAM600;1919;126;Cajicá;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2013;Este hogar;uuid:7416c534-4d09-40d1-9b8e-d994c1e780e3; 145,4 ;
7044;14998;8311;UTAM010;25;3;Bogotá D.C.;4;Automóvil;1;Sólo Gasolina;11001;Privada;Sí, vehículo de servicio especial;2019;Este hogar;uuid:5d838aa0-9e91-451c-ab58-cf5b3f1b5ea9; 87,2 ;
7045;17052;5980;UTAM600;1914;126;Cajicá;No aplica;Pick Up/Van;1;Sólo Gasolina;11001;Privada;No;2016;Este hogar;uuid:42a42dca-d5c7-4a4e-b43d-f7344a129726; 159,3 ;
7046;17052;5980;UTAM600;1914;126;Cajicá;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2018;Este hogar;uuid:42a42dca-d5c7-4a4e-b43d-f7344a129726; 159,3 ;
7047;17291;22726;UTAM590;934;175;Chía;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2012;Este hogar;uuid:ff9fda2f-c3b7-4a32-875f-54d805eaf630; 184,3 ;
7048;21003;13916;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2015;Este hogar;uuid:9c477552-2829-4b03-aa1b-7c7a931fcb30; 17,2 ;
7049;21003;13916;UTAM690;908;785;Tabio;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2021;Este hogar;uuid:9c477552-2829-4b03-aa1b-7c7a931fcb30; 17,2 ;
7050;14249;21959;UTAM015;87;5;Bogotá D.C.;6;Automóvil;1;Sólo Gasolina;11001;Privada;No;2012;Este hogar;uuid:f716199e-847d-4d2e-8e9c-f60c3290151d; 85,1 ;
7051;20987;21566;UTAM690;908;785;Tabio;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2012;Este hogar;uuid:f2816cfe-41bd-47f2-aa8e-161d2c2b26fe; 17,5 ;
7052;21007;2160;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2011;Este hogar;uuid:186a3e6a-8c11-4d80-96e2-52e3d9f45cf5; 17,6 ;
7053;21539;12671;UTAM650;1932;899;Zipaquirá;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2021;Este hogar;uuid:8e064d28-bc48-495a-b1f2-23e75c0c02fb; 218,3 ;
7054;17111;10489;UTAM600;1914;126;Cajicá;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2006;Este hogar;uuid:764c0df2-b3dd-43ac-b361-e3ac8d9033ce; 184,0 ;
7055;17111;10489;UTAM600;1914;126;Cajicá;No aplica;Automóvil;1;Sólo Gasolina;5001;Privada;No;1998;Este hogar;uuid:764c0df2-b3dd-43ac-b361-e3ac8d9033ce; 184,0 ;
7056;17111;10489;UTAM600;1914;126;Cajicá;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2010;Este hogar;uuid:764c0df2-b3dd-43ac-b361-e3ac8d9033ce; 184,0 ;
7057;17295;19493;UTAM590;934;175;Chía;No aplica;Automóvil;1;Sólo Gasolina;11001;Pública;No;2005;Este hogar;uuid:dac6d3ed-63fc-4c1e-9d08-a6b07a8304f8; 196,2 ;
7058;17295;19493;UTAM590;934;175;Chía;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2012;Este hogar;uuid:dac6d3ed-63fc-4c1e-9d08-a6b07a8304f8; 196,2 ;
7059;18861;18283;UTAM500;1508;473;Mosquera;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;NS/NR;Este hogar;uuid:cd6ab6b6-cb42-4143-929d-e4ef4ecddcad; 108,9 ;
7060;20986;8302;UTAM690;908;785;Tabio;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2020;Este hogar;uuid:5d6d5c85-9a00-4b19-a994-c64258c633db; 17,6 ;
7061;20993;3637;UTAM690;908;785;Tabio;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2013;Este hogar;uuid:29192953-40c8-4ad5-974f-7eedf0487def; 17,5 ;
7062;17120;12786;UTAM600;1914;126;Cajicá;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2020;Este hogar;uuid:8f66507e-71f0-4d09-a0be-72a83c80f4cf; 145,1 ;
7063;17114;1677;UTAM600;1914;126;Cajicá;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2010;Este hogar;uuid:1283bdf4-196e-4452-8a99-cc6e5eca44c5; 143,4 ;
7064;17119;12448;UTAM600;1914;126;Cajicá;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2011;Este hogar;uuid:8b974db6-072c-4ae2-a7a9-835ce9d7bfef; 147,0 ;
7065;17117;18441;UTAM600;1914;126;Cajicá;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2017;Este hogar;uuid:cf38e5ee-ef02-45e7-961b-3ffdc0020d5d; 142,9 ;
7066;18289;5993;UTAM700;911;295;Gachancipá;No aplica;Campero/Camioneta;1;Sólo Gasolina;11001;Privada;No;1994;Este hogar;uuid:42caf5d3-863f-4221-a454-f468fd08100a; 33,5 ;
7067;18862;12134;UTAM500;1508;473;Mosquera;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2014;Este hogar;uuid:884d599f-2e75-4c6f-8d45-09a2a4be5720; 129,1 ;
7068;18862;12134;UTAM500;1508;473;Mosquera;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2022;Este hogar;uuid:884d599f-2e75-4c6f-8d45-09a2a4be5720; 129,1 ;
7069;18294;20730;UTAM700;911;295;Gachancipá;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2019;Este hogar;uuid:e9196bc5-dd6a-45e8-9f67-22f184cce4ad; 32,6 ;
7070;20984;9118;UTAM690;908;785;Tabio;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2017;Este hogar;uuid:66bde202-0ac5-43e8-8d7a-14ff288558d7; 18,0 ;
7071;6051;8584;UTAM044;951;24;Bogotá D.C.;3;Automóvil;1;Sólo Gasolina;11001;Privada;No;2023;Este hogar;uuid:60a90e14-24a1-4273-ad2c-6024b9d56fb7; 154,5 ;
7072;6051;8584;UTAM044;951;24;Bogotá D.C.;3;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2023;Este hogar;uuid:60a90e14-24a1-4273-ad2c-6024b9d56fb7; 154,5 ;
7073;18339;12378;UTAM700;911;295;Gachancipá;No aplica;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2020;Este hogar;uuid:8ad5ba5d-ff2d-440e-b738-b6efda6e672e; 33,4 ;
7074;1891;7662;UTAM069;621;25;Bogotá D.C.;2;Motocicleta;1;Sólo Gasolina;No aplica;Privada;NA (motos);2020;Este hogar;uuid:563b2e8a-f911-48b2-bfe2-4a04d1eac425; 517,0 ;
7075;19281;1590;UTAM573;782;754;Soacha;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2018;Este hogar;uuid:117a3f84-764f-4540-a478-c3389c839471; 250,0 ;
7076;17610;14478;UTAM610;906;214;Cota;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2021;Este hogar;uuid:a29eba26-1358-4abb-aec1-f681d8459f6e; 31,2 ;
7077;17610;14478;UTAM610;906;214;Cota;No aplica;Campero/Camioneta;1;Sólo Gasolina;11001;Privada;No;2010;Este hogar;uuid:a29eba26-1358-4abb-aec1-f681d8459f6e; 31,2 ;
7078;17606;11827;UTAM610;906;214;Cota;No aplica;Automóvil;1;Sólo Gasolina;25175;Privada;No;2019;Este hogar;uuid:85019d5c-966f-46fb-b5ab-7513757e2a75; 30,3 ;
7079;17513;8715;UTAM610;926;214;Cota;No aplica;Campero/Camioneta;1;Sólo Gasolina;11001;Pública;Sí, vehículo de servicio especial;2018;Empresa donde trabaja;uuid:620c1b7f-2767-4cbe-be87-617ae25f7b1e; 34,3 ;
7080;17513;8715;UTAM610;926;214;Cota;No aplica;Campero/Camioneta;1;Sólo Gasolina;11001;Privada;No;2005;Este hogar;uuid:620c1b7f-2767-4cbe-be87-617ae25f7b1e; 34,3 ;
7081;17513;12649;UTAM610;926;214;Cota;No aplica;Automóvil;1;Sólo Gasolina;11001;Privada;No;2007;Este hogar;uuid:8dbf7ee0-9f53-4b64-a118-a1619a5c8ddc; 34,1 ;
